"TF_UK121_19_INTL","C_UK121_19","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_19_HOME","C_UK121_19","UK121","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK121_20_INTL","C_UK121_20","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_20_HOME","C_UK121_20","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_21_INTL","C_UK121_21","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_21_HOME","C_UK121_21","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_22_INTL","C_UK121_22","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_22_HOME","C_UK121_22","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_23_INTL","C_UK121_23","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_23_HOME","C_UK121_23","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_24_INTL","C_UK121_24","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_24_HOME","C_UK121_24","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_25_INTL","C_UK121_25","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_25_HOME","C_UK121_25","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_26_INTL","C_UK121_26","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_26_HOME","C_UK121_26","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_27_INTL","C_UK121_27","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_27_HOME","C_UK121_27","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_28_INTL","C_UK121_28","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_28_HOME","C_UK121_28","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_29_INTL","C_UK121_29","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_29_HOME","C_UK121_29","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_30_INTL","C_UK121_30","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_30_HOME","C_UK121_30","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_31_INTL","C_UK121_31","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_31_HOME","C_UK121_31","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_32_INTL","C_UK121_32","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_32_HOME","C_UK121_32","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_33_INTL","C_UK121_33","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_33_HOME","C_UK121_33","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_34_INTL","C_UK121_34","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_34_HOME","C_UK121_34","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_35_INTL","C_UK121_35","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_35_HOME","C_UK121_35","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_36_INTL","C_UK121_36","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_36_HOME","C_UK121_36","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_37_INTL","C_UK121_37","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_37_HOME","C_UK121_37","UK121","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK121_38_INTL","C_UK121_38","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_38_HOME","C_UK121_38","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_39_INTL","C_UK121_39","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_39_HOME","C_UK121_39","UK121","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK121_40_INTL","C_UK121_40","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_40_HOME","C_UK121_40","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_41_INTL","C_UK121_41","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_41_HOME","C_UK121_41","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_42_INTL","C_UK121_42","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_42_HOME","C_UK121_42","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_43_INTL","C_UK121_43","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_43_HOME","C_UK121_43","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_44_INTL","C_UK121_44","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_44_HOME","C_UK121_44","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_45_INTL","C_UK121_45","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_45_HOME","C_UK121_45","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_46_INTL","C_UK121_46","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_46_HOME","C_UK121_46","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_47_INTL","C_UK121_47","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_47_HOME","C_UK121_47","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_48_INTL","C_UK121_48","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_48_HOME","C_UK121_48","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_49_INTL","C_UK121_49","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_49_HOME","C_UK121_49","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_50_INTL","C_UK121_50","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_50_HOME","C_UK121_50","UK121","2026","HOME","9250.00","0.00","0.00","GBP"\
"TF_UK121_51_INTL","C_UK121_51","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_51_HOME","C_UK121_51","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_52_INTL","C_UK121_52","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_52_HOME","C_UK121_52","UK121","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK121_53_INTL","C_UK121_53","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_53_HOME","C_UK121_53","UK121","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK121_54_INTL","C_UK121_54","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_54_HOME","C_UK121_54","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_55_INTL","C_UK121_55","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_55_HOME","C_UK121_55","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_56_INTL","C_UK121_56","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_56_HOME","C_UK121_56","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_57_INTL","C_UK121_57","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_57_HOME","C_UK121_57","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_58_INTL","C_UK121_58","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_58_HOME","C_UK121_58","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_59_INTL","C_UK121_59","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_59_HOME","C_UK121_59","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_60_INTL","C_UK121_60","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_60_HOME","C_UK121_60","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_61_INTL","C_UK121_61","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_61_HOME","C_UK121_61","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_62_INTL","C_UK121_62","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_62_HOME","C_UK121_62","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_63_INTL","C_UK121_63","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_63_HOME","C_UK121_63","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_64_INTL","C_UK121_64","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_64_HOME","C_UK121_64","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_65_INTL","C_UK121_65","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_65_HOME","C_UK121_65","UK121","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK121_66_INTL","C_UK121_66","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_66_HOME","C_UK121_66","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_67_INTL","C_UK121_67","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_67_HOME","C_UK121_67","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_68_INTL","C_UK121_68","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_68_HOME","C_UK121_68","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_69_INTL","C_UK121_69","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_69_HOME","C_UK121_69","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_70_INTL","C_UK121_70","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_70_HOME","C_UK121_70","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_71_INTL","C_UK121_71","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_71_HOME","C_UK121_71","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_72_INTL","C_UK121_72","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_72_HOME","C_UK121_72","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_73_INTL","C_UK121_73","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_73_HOME","C_UK121_73","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_74_INTL","C_UK121_74","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_74_HOME","C_UK121_74","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_75_INTL","C_UK121_75","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_75_HOME","C_UK121_75","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_76_INTL","C_UK121_76","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_76_HOME","C_UK121_76","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_77_INTL","C_UK121_77","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_77_HOME","C_UK121_77","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_78_INTL","C_UK121_78","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_78_HOME","C_UK121_78","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_79_INTL","C_UK121_79","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_79_HOME","C_UK121_79","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_80_INTL","C_UK121_80","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_80_HOME","C_UK121_80","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_81_INTL","C_UK121_81","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_81_HOME","C_UK121_81","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_82_INTL","C_UK121_82","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_82_HOME","C_UK121_82","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_83_INTL","C_UK121_83","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_83_HOME","C_UK121_83","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_84_INTL","C_UK121_84","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_84_HOME","C_UK121_84","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_85_INTL","C_UK121_85","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_85_HOME","C_UK121_85","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_86_INTL","C_UK121_86","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_86_HOME","C_UK121_86","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_87_INTL","C_UK121_87","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_87_HOME","C_UK121_87","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_88_INTL","C_UK121_88","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_88_HOME","C_UK121_88","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_89_INTL","C_UK121_89","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_89_HOME","C_UK121_89","UK121","2026","HOME","14500.00","0.00","0.00","GBP"
"TF_UK121_90_INTL","C_UK121_90","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_90_HOME","C_UK121_90","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_91_INTL","C_UK121_91","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_91_HOME","C_UK121_91","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_92_INTL","C_UK121_92","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_92_HOME","C_UK121_92","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_93_INTL","C_UK121_93","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_93_HOME","C_UK121_93","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_94_INTL","C_UK121_94","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_94_HOME","C_UK121_94","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_95_INTL","C_UK121_95","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_95_HOME","C_UK121_95","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_96_INTL","C_UK121_96","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_96_HOME","C_UK121_96","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_97_INTL","C_UK121_97","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_97_HOME","C_UK121_97","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_98_INTL","C_UK121_98","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_98_HOME","C_UK121_98","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_99_INTL","C_UK121_99","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_99_HOME","C_UK121_99","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_100_INTL","C_UK121_100","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_100_HOME","C_UK121_100","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_101_INTL","C_UK121_101","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_101_HOME","C_UK121_101","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_102_INTL","C_UK121_102","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_102_HOME","C_UK121_102","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_103_INTL","C_UK121_103","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_103_HOME","C_UK121_103","UK121","2026","HOME","13500.00","0.00","0.00","GBP"
"TF_UK121_104_INTL","C_UK121_104","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_104_HOME","C_UK121_104","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_105_INTL","C_UK121_105","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_105_HOME","C_UK121_105","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_106_INTL","C_UK121_106","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_106_HOME","C_UK121_106","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_107_INTL","C_UK121_107","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_107_HOME","C_UK121_107","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_108_INTL","C_UK121_108","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_108_HOME","C_UK121_108","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_109_INTL","C_UK121_109","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_109_HOME","C_UK121_109","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_110_INTL","C_UK121_110","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_110_HOME","C_UK121_110","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_111_INTL","C_UK121_111","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_111_HOME","C_UK121_111","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_112_INTL","C_UK121_112","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_112_HOME","C_UK121_112","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_113_INTL","C_UK121_113","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_113_HOME","C_UK121_113","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_114_INTL","C_UK121_114","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_114_HOME","C_UK121_114","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_115_INTL","C_UK121_115","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_115_HOME","C_UK121_115","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_116_INTL","C_UK121_116","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_116_HOME","C_UK121_116","UK121","2026","HOME","14500.00","0.00","0.00","GBP"
"TF_UK121_117_INTL","C_UK121_117","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_117_HOME","C_UK121_117","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_118_INTL","C_UK121_118","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_118_HOME","C_UK121_118","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_119_INTL","C_UK121_119","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_119_HOME","C_UK121_119","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_120_INTL","C_UK121_120","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_120_HOME","C_UK121_120","UK121","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK121_121_INTL","C_UK121_121","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_121_HOME","C_UK121_121","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_122_INTL","C_UK121_122","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_122_HOME","C_UK121_122","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_123_INTL","C_UK121_123","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_123_HOME","C_UK121_123","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_124_INTL","C_UK121_124","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_124_HOME","C_UK121_124","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_125_INTL","C_UK121_125","UK121","2026","INTL","19500.00","2000.00","3000.00","GBP"
"TF_UK121_125_HOME","C_UK121_125","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_126_INTL","C_UK121_126","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_126_HOME","C_UK121_126","UK121","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK121_127_INTL","C_UK121_127","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_127_HOME","C_UK121_127","UK121","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK121_128_INTL","C_UK121_128","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
"TF_UK121_128_HOME","C_UK121_128","UK121","2026","HOME","10500.00","0.00","0.00","GBP"
"TF_UK121_129_INTL","C_UK121_129","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_129_HOME","C_UK121_129","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_130_INTL","C_UK121_130","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_130_HOME","C_UK121_130","UK121","2026","HOME","11500.00","0.00","0.00","GBP"
"TF_UK121_131_INTL","C_UK121_131","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_131_HOME","C_UK121_131","UK121","2026","HOME","12500.00","0.00","0.00","GBP"
"TF_UK121_132_INTL","C_UK121_132","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_132_HOME","C_UK121_132","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_133_INTL","C_UK121_133","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_133_HOME","C_UK121_133","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_134_INTL","C_UK121_134","UK121","2026","INTL","18500.00","2000.00","3000.00","GBP"
"TF_UK121_134_HOME","C_UK121_134","UK121","2026","HOME","9250.00","0.00","0.00","GBP"
"TF_UK121_135_INTL","C_UK121_135","UK121","2026","INTL","17500.00","2000.00","3000.00","GBP"
