course_id,university_id,subject_code,title,level,start_year,start_month,duration_years,location,entry_requirements,overview,modules,course_url
C_IRL001_31,IRL001,SOCIOLOGY,B.A. (Mod) Sociology and Social Policy,UG,2026,September,4 Years,Main Campus Dublin,510 CAO Points; IELTS 6.5.,Examining social inequalities and the policy frameworks designed to address global social issues.,"Introduction to Sociology, Social Policy, Research Methods, Gender and Society, Global Inequalities",www.tcd.ie
C_IRL001_32,IRL001,ZOOLOGY,B.A. (Mod) Zoology,UG,2026,September,4 Years,Science Building,540 CAO Points; IELTS 6.5.,"Study of animal biology, from evolution and behavior to ecology and conservation.","Animal Behavior, Evolution, Physiology, Ecology, Biodiversity and Conservation",www.tcd.ie
C_IRL001_33,IRL001,INTERNATIONAL_BUSINESS,M.Sc. International Management,PGT,2026,September,1 Year,Trinity Business School,2.1 Honors degree; IELTS 6.5; No work experience required.,Prepares graduates for leadership roles in multicultural and global corporate environments.,"Cross-Cultural Management, Global Strategy, International Finance, Global Marketing, Ethical Leadership",www.tcd.ie
C_IRL001_34,IRL001,CHEMISTRY,B.A. (Mod) Chemistry,UG,2026,September,4 Years,Main Campus Dublin,550 CAO Points; IELTS 6.5; H4 Chemistry.,"Fundamental study of matter and its interactions, with strong emphasis on laboratory research.","Organic Chemistry, Inorganic Chemistry, Physical Chemistry, Analytical Chemistry, Spectroscopy",www.tcd.ie
C_IRL001_35,IRL001,POLITICS,B.A. (Mod) Philosophy Political Science Economics and Sociology (PPES),UG,2026,September,4 Years,Main Campus Dublin,570 CAO Points; IELTS 6.5.,An elite interdisciplinary program providing a broad foundation in social sciences and analytical thought.,"Introduction to Political Science, Microeconomics, Ethics, Sociology, Statistics",www.tcd.ie
C_IRL001_36,IRL001,GEOGRAPHY,B.A. (Mod) Geography,UG,2026,September,4 Years,Museum Building,490 CAO Points; IELTS 6.5.,Explores the relationship between human society and the physical environment across global scales.,"Physical Geography, Human Geography, GIS, Climate Change, Environmental Systems",www.tcd.ie
C_IRL001_37,IRL001,ART_HISTORY,B.A. (Mod) History of Art and Architecture,UG,2026,September,4 Years,Main Campus Dublin,500 CAO Points; IELTS 6.5.,Critical study of visual culture and architectural history from antiquity to the present day.,"Renaissance Art, Modern Art, History of Architecture, Critical Theory, Irish Art",www.tcd.ie
C_IRL001_38,IRL001,MIDWIFERY,B.Sc. (Cur.) Midwifery,UG,2026,September,4 Years,D'Olier Street,480 CAO Points; IELTS 7.0; H4 Biology.,Professional training leading to registration as a midwife with the Nursing and Midwifery Board of Ireland.,"Midwifery Theory, Anatomy and Physiology, Clinical Practice, Pharmacology, Neonatal Care",www.tcd.ie
C_IRL001_39,IRL001,PHARMACY,M.Sc. Hospital Pharmacy,PGT,2026,September,2 Years,St James's Hospital,Registration with Pharmaceutical Society of Ireland; Professional experience.,Advanced practice training for pharmacists working in hospital environments.,"Clinical Pharmacy, Therapeutics, Medicines Management, Hospital Pharmacy Administration, Research Project",www.tcd.ie
C_IRL001_40,IRL001,MATHEMATICS,B.A. (Mod) Mathematics,UG,2026,September,4 Years,Main Campus Dublin,580 CAO Points; IELTS 6.5; H3 Mathematics.,"A rigorous and abstract study of mathematical structures, from algebra to complex analysis.","Algebra, Calculus, Linear Algebra, Real Analysis, Probability and Statistics",www.tcd.ie
C_IRL001_41,IRL001,ELECTRICAL_ENGINEERING,B.A.I. Electronic and Computer Engineering,UG,2026,September,4 Years,Engineering Building,550 CAO Points; IELTS 6.5; H4 Mathematics.,"Focuses on the hardware-software interface, embedded systems, and telecommunications.","Circuits and Systems, Digital Electronics, Embedded Systems, Signal Processing, Computer Architecture",www.tcd.ie
C_IRL001_42,IRL001,DATA_ANALYTICS,M.Sc. Business Analytics & AI for Management,PGT,2026,September,1 Year,Trinity Business School,2.1 Honors degree; IELTS 6.5; Strong quantitative background.,Focuses on data-driven decision making using advanced statistics and optimization in a business context.,"Data Mining, Predictive Analytics, Optimization, Business Modelling, Big Data Management",www.tcd.ie
C_IRL001_43,IRL001,ASTRONOMY,B.A. (Mod) Physics and Astrophysics,UG,2026,September,4 Years,Fitzgerald Building,560 CAO Points; IELTS 6.5; H4 Math and Physics.,"Study of the universe, from fundamental particle physics to large-scale cosmological structures.","Classical Mechanics, Quantum Mechanics, Stellar Astrophysics, Cosmology, Observational Astronomy",www.tcd.ie
C_IRL001_44,IRL001,SUSTAINABILITY,M.Sc. Smart and Sustainable Cities,PGT,2026,September,1 Year,Main Campus Dublin,"2.1 Honors degree in Geography, Planning or related; IELTS 6.5.",Exploring the technological and social innovations required for sustainable urban living.,"Urban Sustainability, GIS for Cities, Smart City Governance, Resilience, Green Infrastructure",www.tcd.ie
C_IRL001_45,IRL001,BIOINFORMATICS,M.Sc. High Performance Computing,PGT,2026,September,1 Year,Main Campus Dublin,2.1 Honors in Computer Science or Mathematics; IELTS 6.5.,"Advanced computing techniques used in biological research, financial modelling, and physics.","Parallel Computing, Numerical Methods, Algorithms, HPC in Science, Data Structures",www.tcd.ie
C_IRL001_46,IRL001,DRAMA_AND_THEATRE,B.A. (Mod) Drama and Theatre Studies,UG,2026,September,4 Years,Samuel Beckett Centre,540 CAO Points; IELTS 6.5; Questionnaire and Workshop.,Combines critical academic study of theatre with practical training in performance and production.,"Drama History, Performance Theory, Production, Directing, Critical Analysis",www.tcd.ie
C_IRL001_47,IRL001,LINGUISTICS,B.A. (Mod) Linguistics and Language,UG,2026,September,4 Years,Main Campus Dublin,480 CAO Points; IELTS 6.5.,"Scientific study of language structure, development, and social use.","Phonetics, Syntax, Semantics, Sociolinguistics, Language Acquisition",www.tcd.ie
C_IRL001_48,IRL001,ENVIRONMENTAL_SCIENCE,B.A. (Mod) Environmental Science,UG,2026,September,4 Years,Museum Building,540 CAO Points; IELTS 6.5.,Multidisciplinary study of environmental systems and human impacts on biodiversity and climate.,"Environmental Chemistry, Biodiversity, Climate Change, Field Skills, Conservation Biology",www.tcd.ie
C_IRL001_49,IRL001,MANAGEMENT,M.Sc. Management,PGT,2026,September,1 Year,Trinity Business School,2.1 degree in any discipline; IELTS 6.5; Non-business graduates preferred.,A conversion program providing a broad and rigorous foundation in business and management for non-specialists.,"Entrepreneurship, Strategic Management, Marketing, Finance, Human Resource Management",www.tcd.ie
C_IRL001_50,IRL001,MUSIC,B.A. (Mod) Music,UG,2026,September,4 Years,Main Campus Dublin,500 CAO Points; IELTS 6.5; Entrance Exam.,"Covers composition, music technology, and historical musicology from medieval to modern.","Composition, Music Technology, Musicology, Performance, Aural Skills",www.tcd.ie
C_IRL001_51,IRL001,AEROSPACE_ENGINEERING,M.A.I. Mechanical and Manufacturing Engineering (Aerospace),PGT,2026,September,1 Year,Engineering Building,2.1 Honours in Engineering; IELTS 6.5; Strong fluid mechanics background.,"Advanced specialization in aircraft structures, propulsion, and aerodynamics for the global aviation industry.","Aerospace Structures, Propulsion, Flight Mechanics, Aerodynamics, Control Systems",www.tcd.ie
C_IRL001_52,IRL001,BIOENGINEERING,B.A.I. Biomedical Engineering,UG,2026,September,4 Years,Main Campus Dublin,555 CAO Points; IELTS 6.5; H4 Mathematics.,The application of engineering principles to solve problems in biology and medicine.,"Biomechanics, Biomaterials, Neural Engineering, Cell and Tissue Engineering, Design",www.tcd.ie
C_IRL001_53,IRL001,CRIMINOLOGY,M.Sc. Criminology and Criminal Justice,PGT,2026,September,1 Year,School of Law,2.1 Honours degree in Law or Social Sciences; IELTS 6.5.,Critical exploration of the nature of crime and the responses of the criminal justice system.,"Criminological Theory, Criminal Justice Process, Research Methods, Sentencing, Penology",www.tcd.ie
C_IRL001_54,IRL001,FINE_ART,B.A. (Mod) History of Art and Architecture (Studio option),UG,2026,September,4 Years,Main Campus Dublin,500 CAO Points; Portfolio required; IELTS 6.5.,Combines historical and critical study with practical studio modules in fine art practice.,"Renaissance Art, Modernism, Studio Practice, Critical Theory, Irish Art and Architecture",www.tcd.ie
C_IRL001_55,IRL001,HEALTH_SCIENCES,M.Sc. Global Health,PGT,2026,September,1 Year,School of Medicine,2.1 Honours degree in health or social science; IELTS 6.5.,Interdisciplinary program addressing health disparities and health system strengthening in low-income settings.,"Epidemiology, Health Economics, Global Health Policy, Nutrition, Research Methods",www.tcd.ie
C_IRL001_56,IRL001,INTERNATIONAL_RELATIONS,M.Sc. International Politics,PGT,2026,September,1 Year,Main Campus Dublin,2.1 Honours degree in Political Science; IELTS 6.5.,Rigorous training in international relations theory and contemporary global security issues.,"International Relations Theory, Global Justice, International Conflict, Research Methods, EU Politics",www.tcd.ie
C_IRL001_57,IRL001,JOURNALISM,Digital Humanities and Culture M.Phil,PGT,2026,September,1 Year,Main Campus Dublin,2.1 Honours degree in Humanities; IELTS 6.5.,"Examines the impact of digital media on society, culture, and modern journalistic practices.","Digital Media Theory, Social Media Culture, Data Journalism, Cultural Heritage, Research Methods",www.tcd.ie
C_IRL001_58,IRL001,LINGUISTICS,M.Phil. Applied Linguistics,PGT,2026,September,1 Year,Main Campus Dublin,2.1 Honours degree; IELTS 6.5; Strong interest in language teaching/structure.,Study of the second language acquisition and the application of linguistics to educational settings.,"Second Language Acquisition, Sociolinguistics, Corpus Linguistics, Discourse Analysis, Pedagogy",www.tcd.ie
C_IRL001_59,IRL001,MATERIALS_SCIENCE,B.A. (Mod) Nanoscience,UG,2026,September,4 Years,Fitzgerald Building,570 CAO Points; IELTS 6.5; H4 Math and Physics/Chemistry.,"Study of materials at the atomic level, focusing on nanotechnology and future electronic materials.","Quantum Mechanics, Solid State Physics, Nanoscience, Polymer Chemistry, Advanced Materials",www.tcd.ie
C_IRL001_60,IRL001,OCCUPATIONAL_THERAPY,B.Sc. (Cur.) Occupational Therapy,UG,2026,September,4 Years,St. James's Hospital,560 CAO Points; IELTS 7.0; H4 in a science subject.,Professional training enabling graduates to work as occupational therapists in diverse healthcare settings.,"Occupational Science, Anatomy, Psychology, Clinical Placement, Disability Studies",www.tcd.ie
C_IRL001_61,IRL001,PHARMACY,M.Sc. Pharmaceutical Sciences,PGT,2026,September,1 Year,School of Pharmacy,2.1 degree in Pharmacy or Chemistry; IELTS 6.5.,"Advanced pharmaceutical formulation, manufacturing, and regulatory compliance for industry professionals.","Regulatory Affairs, Natural Product Analysis, Formulation Science, Quality Control, Clinical Trials",www.tcd.ie
C_IRL001_62,IRL001,PHYSICS,B.A. (Mod) Physics,UG,2026,September,4 Years,Fitzgerald Building,560 CAO Points; IELTS 6.5; H4 Mathematics and Physics.,Comprehensive study of the laws of nature from subatomic particles to galactic structures.,"Electromagnetism, Quantum Mechanics, Thermodynamics, Optics, Nuclear Physics",www.tcd.ie
C_IRL001_63,IRL001,PUBLIC_HEALTH,M.Sc. Health Services Management,PGT,2026,September,2 Years (Part-time),School of Medicine,2.1 degree + 3 years health sector experience; IELTS 6.5.,Strategic management training for healthcare professionals in the HSE or private sectors.,"Health Policy, Strategic Management, Financial Management, Health Economics, Leadership",www.tcd.ie
C_IRL001_64,IRL001,SOCIAL_POLICY,M.Sc. Comparative Social Change,PGT,2026,September,1 Year,Main Campus Dublin,2.1 degree in Sociology or related field; IELTS 6.5.,Joint program with UCD exploring social change in a global and comparative European context.,"Globalisation, Social Inequality, Education and Social Change, Migration, Research Methods",www.tcd.ie
C_IRL001_65,IRL001,STATISTICS,M.Sc. Statistics and Sustainability,PGT,2026,September,1 Year,Main Campus Dublin,2.1 Honours in a quantitative discipline; IELTS 6.5.,Combines advanced statistical modelling with the metrics required for environmental sustainability.,"Statistical Inference, Linear Models, Environmental Statistics, Sustainability Metrics, R Programming",www.tcd.ie
C_IRL001_66,IRL001,TEACHER_EDUCATION,Professional Master of Education (PME),PGT,2026,September,2 Years,Museum Building,2.1 Undergraduate degree in a teaching subject; IELTS 6.5.,The primary route to becoming a registered secondary school teacher in Ireland.,"Educational Theory, Curriculum and Assessment, Inclusive Education, School Placement, Literacy",www.tcd.ie
C_IRL001_67,IRL001,TRANSLATION_AND_INTERPRETING,M.Phil. Literary Translation,PGT,2026,September,1 Year,Main Campus Dublin,2.1 degree; Fluency in English and one other language; IELTS 6.5.,Theoretical and practical training in the art of translating literature between languages.,"Translation Theory, Translation Practice Workshop, Comparative Literature, Linguistic Analysis",www.tcd.ie
C_IRL001_68,IRL001,URBAN_PLANNING,M.Sc. Environmental Sciences (Planning track),PGT,2026,September,1 Year,Museum Building,2.1 degree in Science or Geography; IELTS 6.5.,Focuses on the integration of environmental science into urban planning and sustainable development.,"Urban Planning, Environmental Impact Assessment, GIS, Hydrology, Waste Management",www.tcd.ie
C_IRL001_69,IRL001,ANATOMY,B.A. (Mod) Human Health and Disease,UG,2026,September,4 Years,School of Medicine,590 CAO Points; IELTS 6.5; H4 in Biology.,Study of the human body in health and disease with a focus on molecular and cellular anatomy.,"Systemic Anatomy, Neuroanatomy, Cell Biology, Physiology, Clinical Biochemistry",www.tcd.ie
C_IRL001_70,IRL001,COMPUTER_ENGINEERING,M.A.I. (Computer Engineering),PGT,2026,September,1 Year,Engineering Building,2.1 degree in Computer Engineering; IELTS 6.5.,Focuses on the architectural design of hardware and its integration with complex software systems.,"Microprocessor Systems, Digital System Design, Embedded Systems, Real-time Systems, Networking",www.tcd.ie
C_IRL001_71,IRL001,CREATIVE_WRITING,M.Phil. Creative Writing,PGT,2026,September,1 Year,Oscar Wilde Centre,2.1 degree; High-quality writing portfolio; IELTS 6.5.,"An intensive workshop-based program for aspiring novelists, poets, and playwrights.","Writing Workshop, Contemporary Literature, The Business of Writing, Editing and Publishing",www.tcd.ie
C_IRL001_72,IRL001,FILM_AND_MEDIA_STUDIES,B.A. (Mod) Film,UG,2026,September,4 Years,Trinity Long Room Hub,520 CAO Points; IELTS 6.5.,"History, theory, and practice of film and digital media in a global context.","Film Theory, Screenwriting, World Cinema, Digital Media Practice, Film History",www.tcd.ie
C_IRL001_73,IRL001,GENETICS,M.Sc. in Genomic Medicine,PGT,2026,September,1 Year,Smurfit Institute,2.1 degree in Genetics or Medicine; IELTS 6.5.,Advanced training in the clinical application of genomics to personalized patient care.,"Human Genetics, Genomics in Healthcare, Bioethics, Clinical Bioinformatics, Research Project",www.tcd.ie
C_IRL001_74,IRL001,HEALTH_INFORMATICS,M.Sc. Health Informatics,PGT,2026,September,1 Year (Full-time),Main Campus Dublin,2.1 degree in ICT or Health; IELTS 6.5.,Covers the use of data science and IT systems to improve healthcare delivery and patient safety.,"Health Information Systems, Data Analytics, E-Health Policy, Telemedicine, Clinical Decision Support",www.tcd.ie
C_IRL001_75,IRL001,MUSIC,Music and Media Technologies M.Phil,PGT,2026,September,1 Year,Main Campus Dublin,2.1 degree in Music; Portfolio of compositions; IELTS 6.5.,Focuses on contemporary music composition and experimental music technology.,"Composition Workshop, Contemporary Musicology, Electroacoustic Music, Film Scoring, Orchestration",www.tcd.ie
C_IRL001_76,IRL001,MOLECULAR_BIOLOGY,B.A. (Mod) Molecular Medicine,UG,2026,September,4 Years,Main Campus Dublin,565 CAO Points; IELTS 6.5; H4 in two science subjects.,Focuses on how the cellular and genetic machinery of humans is altered in disease states.,"Molecular Genetics, Cell Biology, Immunology, Medical Genetics, Microbial Diseases",www.tcd.ie
C_IRL001_77,IRL001,ENVIRONMENTAL_ENGINEERING,M.A.I. Environmental Science and Engineering,PGT,2026,September,1 Year,Engineering Building,2.1 Honours in Engineering; IELTS 6.5.,"Advanced study in water treatment, waste management, and sustainable infrastructure development.","Hydrology, Waste Management, Water Treatment, Climate Change Mitigation, Risk Analysis",www.tcd.ie
C_IRL001_78,IRL001,BIOINFORMATICS,M.Sc. Translational Oncology,PGT,2026,September,1 Year,St. James's Hospital,2.1 degree in biology or medicine; IELTS 6.5.,Bridging the gap between laboratory cancer research and clinical treatment of patients.,"Molecular Oncology, Cancer Epigenetics, Clinical Trials, Bioinformatics, Chemotherapy",www.tcd.ie
C_IRL001_79,IRL001,ANTHROPOLOGY,B.A. (Mod) Sociology and Social Policy (Anthropology Stream),UG,2026,September,4 Years,Main Campus Dublin,510 CAO Points; IELTS 6.5.,"Explores human diversity through social structures, culture, and evolutionary perspectives.","Social Anthropology, Cultural Theory, Kinship and Religion, Ethnography, Global Issues",www.tcd.ie
C_IRL001_80,IRL001,CLASSICS,M.Phil. Classics,PGT,2026,September,1 Year,Main Campus Dublin,2.1 degree in Classics or History; IELTS 6.5.,Advanced study of Greek and Latin literature and the history of the Mediterranean world.,"Greek Literature, Roman History, Classical Archaeology, Ancient Philosophy, Research Skills",www.tcd.ie
C_IRL001_81,IRL001,ARCHAEOLOGY,B.A. (Mod) Middle Eastern and European Languages and Cultures,UG,2026,September,4 Years,Main Campus Dublin,500 CAO Points; IELTS 6.5.,Interdisciplinary study of the history and archaeology of the Middle East and its link to Europe.,"Archaeology of the Near East, History of Islam, Modern Hebrew/Arabic, Jewish History",www.tcd.ie
C_IRL001_82,IRL001,COMPUTER_SCIENCE,M.Sc. Computer Science (Future Networked Systems),PGT,2026,September,1 Year,Main Campus Dublin,2.1 degree in Computing; IELTS 6.5.,Specializing in the software and hardware of the next generation of internet and mobile networks.,"Internet of Things, Urban Computing, Wireless Networks, Security and Privacy, Distributed Systems",www.tcd.ie
C_IRL001_83,IRL001,SOCIAL_SCIENCES,M.Sc. Race Ethnicity Conflict,PGT,2026,September,1 Year,Main Campus Dublin,2.1 degree in Social Sciences; IELTS 6.5.,Academic investigation of the techniques of racialization and the roots of ethnic conflict globally.,"Race and State, Ethnic Conflict, Migration, Gender and Race, Research Methodology",www.tcd.ie
C_IRL001_84,IRL001,FINE_ART,B.A. (Mod) Early and Modern Irish,UG,2026,September,4 Years,Main Campus Dublin,450 CAO Points; IELTS 6.5.,"Study of the language, literature, and culture of early medieval Ireland.","Old Irish Language, Celtic Mythology, Medieval Irish History, Manuscripts, Irish Folklore",www.tcd.ie
C_IRL001_85,IRL001,NURSING,M.Sc. Nursing (Advanced Practice),PGT,2026,September,1 Year,D'Olier Street,Nursing registration; 3 years clinical experience; IELTS 7.0.,Prepares experienced nurses for autonomous roles as Advanced Nurse Practitioners.,"Clinical Leadership, Advanced Health Assessment, Research Methods, Prescribing, Decision Making",www.tcd.ie
C_IRL001_86,IRL001,HUMANITIES,M.Phil. Public History,PGT,2026,September,1 Year,Main Campus Dublin,2.1 degree in History or Humanities; IELTS 6.5.,"Exploring how history is remembered and communicated in the public sphere, museums, and media.","Memory and Heritage, Digital History, Museum Studies, Oral History, Research Skills",www.tcd.ie
C_IRL001_87,IRL001,BIOLOGY,M.Sc. Biodiversity and Conservation,PGT,2026,September,1 Year,Museum Building,2.1 degree in Science; IELTS 6.5.,Designed to provide a theoretical and practical understanding of biological diversity and its management.,"Global Change, Conservation Biology, Field Skills, Statistics, Environmental Law",www.tcd.ie
C_IRL001_88,IRL001,CREATIVE_WRITING,M.Phil. Children's Literature,PGT,2026,September,1 Year,Arts Building,2.1 degree in English or related; IELTS 6.5.,A unique study of the history and development of literature written specifically for children.,"Golden Age of Children's Fiction, Contemporary YA, Picturebooks, Fantasy and Myth",www.tcd.ie
C_IRL001_89,IRL001,HEALTH_SCIENCES,B.Sc. (Cur.) Children's and General Nursing (Integrated),UG,2026,September,4.5 Years,St. James's Hospital,520 CAO Points; IELTS 7.0; H4 Biology.,Dual-registration program allowing graduates to work as both general and pediatric nurses.,"Anatomy, Child Development, Paediatric Nursing, Pharmacology, Clinical Skills",www.tcd.ie
