course_id,university_id,subject_code,title,level,start_year,start_month,duration_years,location,entry_requirements,overview,modules,course_url
C_GAL011_RES_02,IRL011,MATHEMATICS,M.Sc. by Research Mathematics,MRes,2026,September,1 Year,Galway Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.5,Independent research in pure or applied mathematics.,"Advanced Math Seminars, Thesis",www.universityofgalway.ie/maths/
C_GAL011_RES_03,IRL011,CLASSICS,Structured Research Masters (Classics),MRes,2026,September,1 Year,Galway Campus,2.1 Honors degree; Research Proposal; IELTS 6.5,Focused research training in classical civilisations and languages.,"Classics Research Methods, Thesis",www.universityofgalway.ie/arts/
C_UL015_RES_01,IRL015,BIOLOGY,M.Sc. by Research (Science & Engineering),MRes,2026,September,2 Years,Main Campus Limerick,2.1 Honors degree; Supervisor agreement; Research proposal; IELTS 6.5,"Independent research projects in biological sciences, chemistry, or physics.","Generic Research Skills, Thesis Preparation",www.ul.ie/research/postgraduate-research/
C_UL015_RES_02,IRL015,SOCIOLOGY,"M.A. by Research (Arts, Humanities & Social Sciences)",MRes,2026,September,2 Years,Main Campus Limerick,2.1 Honors degree; Supervisor agreement; Research proposal; IELTS 6.5,"Research-based degree in history, sociology, politics, or linguistics.","Qualitative Methods, Ethics, Thesis",www.ul.ie/research/postgraduate-research/
C_UL015_RES_03,IRL015,EDUCATION,M.Sc. by Research (Education & Health Sciences),MRes,2026,September,2 Years,Main Campus Limerick,2.1 Honors degree; Supervisor agreement; Research proposal; IELTS 6.5,"Research focused on pedagogy, nursing, clinical therapies, or sports science.","Health Research Methods, Thesis",www.ul.ie/research/postgraduate-research/
C_UL015_RES_04,IRL015,BUSINESS_MANAGEMENT,M.Sc. by Research (Kemmy Business School),MRes,2026,September,2 Years,Main Campus Limerick,2.1 Honors degree; Supervisor agreement; Research proposal; IELTS 6.5,"Advanced research in economics, finance, marketing, or human resources.","Business Research Methods, Thesis",www.ul.ie/research/postgraduate-research/
C_UL015_RES_05,IRL015,HEALTH_SCIENCES,M.Sc. Health Research (Structured),MRes,2026,September,1 Year,Main Campus Limerick,2.1 Honors degree; IELTS 6.5,Structured research training providing a foundation for clinical and health research.,"Advanced Data Analysis, Systematic Review, Thesis",www.ul.ie/gps/health-research-msc
C_MIC016_RES_01,IRL016,EDUCATION,M.Ed. by Research,MRes,2026,September,2 Years,Limerick Campus,2.1 Honors degree in Education; Research Proposal; IELTS 6.5,"Independent research into pedagogical theory, leadership, or curriculum development.","Education Research Methods, Thesis",www.mic.ul.ie/research/postgraduate-research/
C_MIC016_RES_02,IRL016,HUMANITIES,M.A. by Research (Arts),MRes,2026,September,2 Years,Limerick Campus,2.1 Honors degree; Research Proposal; IELTS 6.5,"Advanced research in English, History, Philosophy, or Theology.","Research Skills for Humanities, Thesis",www.mic.ul.ie/research/postgraduate-research/
C_RCS017_RES_01,IRL017,MEDICAL_SCIENCES,M.Sc. by Research (Healthcare & Pharmacy),MRes,2026,September,2 Years,St. Stephens Green Dublin,2.1 Honors degree in Science/Health; Supervisor agreement; IELTS 7.0,"Laboratory or clinical research in drug development, pharmacology, or medicine.","Research Ethics, Biostatistics, Thesis",://www.rcsi.com
C_RCS017_RES_02,IRL017,MEDICINE,Master of Surgery (MCh) by Research,MRes,2026,September,1 Year,St. Stephens Green Dublin,Medical degree (MB BCh BAO); Registered with Medical Council; Supervisor agreement,Specialized surgical research for medically qualified practitioners.,"Surgical Research Methods, Thesis",://www.rcsi.com
C_RCS017_RES_03,IRL017,NURSING,M.Sc. by Research (Nursing & Midwifery),MRes,2026,September,2 Years,St. Stephens Green Dublin,2.1 Honors degree in Nursing; Active Registration; IELTS 7.0,"Investigation into clinical nursing practice, patient safety, or healthcare policy.","Advanced Research Methods, Thesis",://www.rcsi.com
C_MAY018_RES_01,IRL018,ANTHROPOLOGY,M.A. by Research Anthropology,MRes,2026,September,2 Years,Main Campus Maynooth,2.1 Honors degree; Research Proposal; IELTS 6.5,Ethnographic research training including independent fieldwork and theory analysis.,"Ethnographic Methods, Literature Review, Thesis",www.maynoothuniversity.ie/anthropology/our-courses/master-arts-research
C_MAY018_RES_02,IRL018,BIOLOGY,M.Sc. by Research Biology,MRes,2026,September,2 Years,Main Campus Maynooth,2.1 Honors degree; Supervisor agreement; IELTS 6.5,"Specialized laboratory research in immunology, genetics, or environmental biology.","Scientific Writing, Research Integrity, Thesis",www.maynoothuniversity.ie/biology/our-courses/msc-biology-research
C_MAY018_RES_03,IRL018,COMPUTER_SCIENCE,M.Sc. by Research Computer Science,MRes,2026,September,2 Years,Main Campus Maynooth,2.1 Honors degree; Supervisor agreement; IELTS 6.5,"Independent research into AI, geocomputation, or software engineering.","Research Methods, Thesis",www.maynoothuniversity.ie/computer-science/our-courses/msc-computer-science-research
C_MAY018_RES_04,IRL018,ECONOMICS,M.Litt. by Research Economics,MRes,2026,September,2 Years,Main Campus Maynooth,2.1 Honors degree; Research Proposal; IELTS 6.5,Economic research utilizing quantitative analysis and primary data sets.,"Econometrics, Research Workshop, Thesis",www.maynoothuniversity.ie/economics/our-courses/mlitt-economics
C_MAY018_RES_05,IRL018,HISTORY,M.Litt. by Research History,MRes,2026,September,2 Years,Main Campus Maynooth,2.1 Honors degree; Research Proposal; IELTS 6.5,"In-depth historical study across Irish, European, or Global history.","Historiography, Research Skills, Thesis",www.maynoothuniversity.ie/history/our-courses/mlitt-history
C_IAD019_RES_01,IRL019,DESIGN,Masters by Research (Creative Arts & Design),MRes,2026,September,2 Years,Dun Laoghaire Campus,2.1 Honors degree; Portfolio; Research Proposal; IELTS 6.5,"Practice-based research in visual communication, design, or fine art.","Research Methodologies, Thesis",iadt.ie/courses/masters-by-research/
C_IAD019_RES_02,IRL019,COMPUTER_SCIENCE,Masters by Research (Cybersecurity & Technology),MRes,2026,September,2 Years,Dun Laoghaire Campus,2.1 Honors degree; Research Proposal; IELTS 6.0,"Technical research in AI, data science, or human-computer interaction.","Technical Research Skills, Thesis",iadt.ie/courses/masters-by-research/
C_DCU020_RES_BUS,IRL020,BUSINESS_MANAGEMENT,Masters by Research (Business),MRes,2026,September,2 Years,DCU Business School,2.1 Honors degree; Research Proposal; IELTS 6.5,"Advanced research in marketing, HR, finance, or digital business.","Research Integrity, Thesis",www.dcu.ie/business/postgraduate-research-programmes
C_DCU020_RES_SCI,IRL020,BIOLOGY,Masters by Research (Science & Health),MRes,2026,September,2 Years,Glasnevin Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.5,"Research in biotechnology, physical sciences, or health and human performance.","Research Ethics, Thesis",www.dcu.ie/science-and-health/research-masters
C_DCU020_RES_ENG,IRL020,CIVIL_ENGINEERING,Masters by Research (Engineering & Computing),MRes,2026,September,2 Years,Glasnevin Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.5,"Research in mechanical, electronic, or computing and software systems.","Technical Writing, Thesis",www.dcu.ie/engineering-and-computing/research
C_DCU020_RES_HUM,IRL020,SOCIOLOGY,Masters by Research (Humanities & Social Sciences),MRes,2026,September,2 Years,Glasnevin Campus,2.1 Honors degree; Research Proposal; IELTS 6.5,"Research in history, communications, sociology, or law.","Social Research Methods, Thesis",www.dcu.ie/humanities-and-social-sciences/research
C_DCU020_RES_EDU,IRL020,EDUCATION,Masters by Research (Education),MRes,2026,September,2 Years,St. Patrick's Campus,2.1 Honors degree in Education; Research Proposal; IELTS 6.5,Scholarly research into pedagogical theories and educational policy.,"Education Research Skills, Thesis",www.dcu.ie/institute-of-education/research
C_ATU022_RES_SCI,IRL022,ENVIRONMENTAL_SCIENCE,Masters by Research (Science),MRes,2026,September,2 Years,Galway Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.0,"Research in marine science, agriculture, or molecular biology.","Research Ethics, Thesis",www.atu.ie/research/postgraduate-research/
C_ATU022_RES_BUS,IRL022,BUSINESS_MANAGEMENT,Masters by Research (Business),MRes,2026,September,2 Years,Galway Campus,2.1 Honors degree; Research Proposal; IELTS 6.0,"Specialized research in accounting, finance, or management.","Business Research Methods, Thesis",www.atu.ie/research/postgraduate-research/
C_ATU022_RES_ENG,IRL022,MECHANICAL_ENGINEERING,Masters by Research (Engineering),MRes,2026,September,2 Years,Galway Campus,2.1 Honors degree in Eng; IELTS 6.0,"Research in civil, mechanical, or sustainable energy engineering.","Technical Research Skills, Thesis",www.atu.ie/research/postgraduate-research/
C_SET023_RES_COM,IRL023,COMPUTER_SCIENCE,Masters by Research (Computing),MRes,2026,September,2 Years,Waterford Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.0,"Research in data science, AI, or software engineering.","Research Methods, Thesis",www.setu.ie/research/
C_SET023_RES_SCI,IRL023,BIOLOGY,Masters by Research (Science),MRes,2026,September,2 Years,Waterford Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.0,"Research in pharmaceutical science, biology, or chemistry.","Lab Techniques, Thesis",www.setu.ie/research/
C_SET023_RES_ENG,IRL023,CIVIL_ENGINEERING,Masters by Research (Engineering),MRes,2026,September,2 Years,Carlow Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.0,Independent research in mechanical or electronic engineering.,"Technical Writing, Thesis",www.setu.ie/research/
C_SET023_RES_BUS,IRL023,BUSINESS_MANAGEMENT,Masters by Research (Business),MRes,2026,September,2 Years,Waterford Campus,2.1 Honors degree; Research Proposal; IELTS 6.0,"Research in marketing, management, or economic policy.","Business Research Methods, Thesis",www.setu.ie/research/
C_STP025_RES_THE,IRL025,THEOLOGY,M.Th. by Research (Theology),MRes,2026,September,2 Years,Maynooth Campus,2.1 Honors degree in Theology; Research Proposal; IELTS 6.5,"Rigorous independent research into biblical studies, ethics, or theology.","Theological Research Skills, Thesis",sppu.ie/courses/research-masters
C_TUS026_RES_SCI,IRL026,BIOLOGY,Masters by Research (Science),MRes,2026,September,2 Years,Athlone Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.0,"Research in polymer science, toxicology, or applied biology.","Research Methodologies, Thesis",tus.ie/research/
C_TUS026_RES_ENG,IRL026,MECHANICAL_ENGINEERING,Masters by Research (Engineering),MRes,2026,September,2 Years,Limerick Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.0,Specialized engineering research in renewable energy or mechanics.,"Technical Writing, Thesis",tus.ie/research/
C_TUS026_RES_BUS,IRL026,BUSINESS_MANAGEMENT,Masters by Research (Business),MRes,2026,September,2 Years,Athlone Campus,2.1 Honors degree; Research Proposal; IELTS 6.0,"Research in digital marketing, social media management, or HR.","Business Research Methods, Thesis",tus.ie/research/
C_TUD027_RES_ART,IRL027,FINE_ART,Masters by Research (Creative Arts),MRes,2026,September,2 Years,Grangegorman Campus,2.1 Honors degree; Portfolio; IELTS 6.5,"Practice-based research in fine art, design, or media.","Creative Research Methods, Thesis",www.tudublin.ie/research/
C_TUD027_RES_ENG,IRL027,CIVIL_ENGINEERING,Masters by Research (Engineering),MRes,2026,September,2 Years,Bolton St Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.5,Independent engineering research across all disciplines.,"Technical Research Skills, Thesis",www.tudublin.ie/research/
C_TUD027_RES_SCI,IRL027,BIOLOGY,Masters by Research (Science),MRes,2026,September,2 Years,Tallaght Campus,2.1 Honors degree; Supervisor agreement; IELTS 6.5,"Research in chemical, biological, or physical sciences.","Research Integrity, Thesis",www.tudublin.ie/research/
C_TUD027_RES_BUS,IRL027,BUSINESS_MANAGEMENT,Masters by Research (Business),MRes,2026,September,2 Years,Aungier St Campus,2.1 Honors degree; Research Proposal; IELTS 6.5,"Scholarly investigation into management, accounting, or retail.","Business Research Methods, Thesis",www.tudublin.ie/research/
C_ABE001_RES_01,UK001,BUSINESS_MANAGEMENT,Business and Management MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree; Research Proposal; IELTS 6.0,"Broad themes include sustainable business, digital transformation, HRM, and international management.","Research Methods, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/business-and-management/
C_ABE001_RES_02,UK001,COMPUTER_SCIENCE,Computing MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree; Research Proposal; IELTS 6.0,"Focus areas: Usable security, HCI, immersive experiences, and interdisciplinary cybersecurity.","Technical Research Skills, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/computing/
C_ABE001_RES_03,UK001,GAME_DESIGN,Applied Games MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree; Portfolio/Proposal; IELTS 6.0,"Investigates games as educational or investigative tools, including games for health and social impact.","Games Research Design, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/applied-games/
C_ABE001_RES_04,UK001,CYBER_SECURITY,Cybersecurity MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree in Computing/Math; IELTS 6.0,Specialized research into securing online identities and resilient system architecture.,"Advanced Cybersecurity Research, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/computing/
C_ABE001_RES_05,UK001,DATA_SCIENCE,Data Science and Systems Modelling MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree; Supervisor agreement; IELTS 6.0,"Research into complex systems modelling, data analytics for decision-making, and AI.","Data Analysis Methods, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/data-science-and-systems-modelling/
C_ABE001_RES_06,UK001,FOOD_SCIENCE,Food Science and Technology MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree in Science; IELTS 6.0,"Covers food antioxidants, sensory science, sustainable raw materials, and fermentation.","Lab Research Techniques, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/food-drink-science-technology/
C_ABE001_RES_07,UK001,PSYCHOLOGY,Psychology MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree in Psychology; Research Proposal; IELTS 6.0,"Research strengths in developmental psychology, cognition, and forensic psychology (witness testimony).","Psychological Research Methods, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/postgraduate-research-opportunities-in-psychology/
C_ABE001_RES_08,UK001,NURSING,Mental Health Nursing MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree; Nursing Registration; IELTS 6.5,"Research focuses on nursing care contexts, resilience, and long-term health condition impact.","Healthcare Research Ethics, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/professional-development-in-mental-health-nursing-and-counselling/
C_ABE001_RES_09,UK001,GENETICS,Infertility and Sperm Function MSc by Research,MRes,2026,October,1 Year,Dundee Campus,2.1 Honours degree in Biomedical Science; IELTS 6.0,High-impact molecular research into the pathophysiology of human infertility.,"Biomolecular Techniques, Thesis",www.abertay.ac.uk/course-search/postgraduate-research/infertility-and-sperm-function/
C_ABE002_RES_01,UK002,BIOLOGY,MRes Biosciences,MRes,2026,September,1 Year,Aberystwyth Campus,2.1 Honours degree in Biology/Science; IELTS 6.5,"Advanced research training in molecular biology, biochemistry, or ecology with a large thesis component.","Research Methods in the Biosciences, Thesis",www.aber.ac.uk/en/postgrad/taught/ibers/biosciences-mres/
C_ABE002_RES_02,UK002,AGRICULTURE,MRes Parasitology,MRes,2026,September,1 Year,Aberystwyth Campus,2.1 Honours degree in Biomedical or Veterinary Science; IELTS 6.5,Specialized research into the biology and control of parasites in humans and livestock.,"Core Parasitology, Research Techniques, Thesis",www.aber.ac.uk/en/postgrad/taught/ibers/parasitology-mres/
C_ABE002_RES_03,UK002,INTERNATIONAL_RELATIONS,MRes International Politics,MRes,2026,September,1 Year,Aberystwyth Campus,2.1 Honours degree in Politics; IELTS 7.0,Research-intensive programme in the world's oldest International Politics department.,"Research Training in IR, Critical Security Studies, Thesis",www.aber.ac.uk/en/postgrad/taught/interpol/international-politics-mres/
C_ABE002_RES_04,UK002,HISTORY,MRes Modern History,MRes,2026,September,1 Year,Aberystwyth Campus,2.1 Honours degree in History; IELTS 7.0,Focuses on research methodologies and independent study in modern historical periods.,"The Practice of History, Archive Skills, Thesis",www.aber.ac.uk/en/postgrad/taught/history/modern-history-mres/
C_ABE002_RES_05,UK002,ARTS,"MRes Media, Communication and Creative Practice",MRes,2026,September,1 Year,Aberystwyth Campus,2.1 Honours degree; Portfolio; IELTS 6.5,Combines creative practice with rigorous academic research in media and film.,"Creative Practice Methods, Thesis",www.aber.ac.uk/en/postgrad/taught/tfa/media-comm-creative-practice-mres/
C_ABE002_RES_06,UK002,PSYCHOLOGY,M.Phil. by Research Psychology,MRes,2026,September,2 Years,Aberystwyth Campus,2.1 Honours degree; Research Proposal; IELTS 6.5,"Deep-dive independent research into cognitive, social, or health psychology.","Advanced Research Design, Thesis",www.aber.ac.uk/en/postgrad/research-degrees/psychology/
C_ABE002_RES_07,UK002,GEOGRAPHY,M.Sc. by Research Geography,MRes,2026,September,1 Year,Aberystwyth Campus,2.1 Honours degree; Supervisor agreement; IELTS 6.5,"Research in physical or human geography, glaciology, or earth observation.","Geographical Research Skills, Thesis",www.aber.ac.uk/en/postgrad/research-degrees/geography-earth-sciences/
C_ABE002_RES_08,UK002,COMPUTER_SCIENCE,M.Sc. by Research Computer Science,MRes,2026,September,1 Year,Aberystwyth Campus,2.1 Honours degree; Supervisor agreement; IELTS 6.0,"Research strengths in robotics, AI, and bioinformatics.","Technical Writing for Computing, Thesis",www.aber.ac.uk/en/postgrad/research-degrees/computer-science/
C_ABE002_RES_09,UK002,WELSH_LANGUAGE,M.Phil. by Research Welsh / Cymraeg,MRes,2026,September,2 Years,Aberystwyth Campus,2.1 Honours degree; Proficiency in Welsh; IELTS 6.5,"Research into Welsh literature, sociolinguistics, or professional translation.","Research Methods in Celtic Studies, Thesis",www.aber.ac.uk/en/postgrad/research-degrees/welsh/
C_ARU003_RES_01,UK003,MEDICAL_SCIENCES,M.Sc. by Research (Medicine & Health),MRes,2026,September,1 Year,Cambridge Campus,2.1 Honours degree; Research Proposal; IELTS 6.5,"Laboratory or clinical research projects in vision, medicine, or health science.","Research Ethics, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/medical-science-msc
C_ARU003_RES_02,UK003,COMPUTER_SCIENCE,M.Sc. by Research (Computing & Information Science),MRes,2026,September,1 Year,Cambridge Campus,2.1 Honours degree; Supervisor agreement; IELTS 6.0,"Research into AI, cybersecurity, or data science.","Technical Writing, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/computer-science-msc
C_ARU003_RES_03,UK003,BIOLOGY,M.Sc. by Research (Life Sciences),MRes,2026,September,1 Year,Cambridge Campus,2.1 Honours degree; Supervisor agreement; IELTS 6.5,"Research projects in conservation, animal behaviour, or forensic science.","Lab Research Skills, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/life-sciences-msc
C_ARU003_RES_04,UK003,PSYCHOLOGY,M.Sc. by Research (Psychology),MRes,2026,September,1 Year,Cambridge Campus,2.1 Honours degree in Psychology; IELTS 6.5,"Research in cognitive, developmental, or social psychology within the Science faculty.","Psychology Research Methods, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/psychology-msc
C_ARU003_RES_05,UK003,BUSINESS_MANAGEMENT,M.Phil. by Research (Business),MRes,2026,September,2 Years,Chelmsford Campus,2.1 Honours degree; Research Proposal; IELTS 6.5,"Deep independent research into management, accounting, or business strategy.","Business Research Methodologies, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/business-mphil
C_ARU003_RES_06,UK003,ARTS,M.Phil. by Research (Creative Arts & Design),MRes,2026,September,2 Years,Cambridge Campus,2.1 Honours degree; Portfolio; IELTS 6.5,"Practice-based research in fine art, illustration, or film.","Art Research Practice, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/art-design-mphil
C_ARU003_RES_07,UK003,EDUCATION,M.Phil. by Research (Education),MRes,2026,September,2 Years,Chelmsford Campus,2.1 Honours degree; Research Proposal; IELTS 6.5,"Scholarly investigation into education policy, leadership, or pedagogy.","Educational Research Design, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/education-mphil
C_ARU003_RES_08,UK003,MUSIC,M.Phil. by Research (Music & Performing Arts),MRes,2026,September,2 Years,Cambridge Campus,2.1 Honours degree; Audition/Portfolio; IELTS 6.5,"Specialized research in music therapy, performance, or musicology.","Music Research Methods, Thesis",www.aru.ac.uk/research/postgraduate-research/research-degrees/music-mphil
C_AUB005_RES_01,UK005,FINE_ART,M.Phil. by Research (Arts),MRes,2026,September,2 Years,Bournemouth Campus,2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.5,"Practice-led research in fine art, design, media, or architecture.","Creative Research Methods, Thesis",aub.ac.uk/research/degrees/
C_AST007_RES_01,UK007,BUSINESS_MANAGEMENT,MRes Business and Management,MRes,2026,September,1 Year,Main Campus Birmingham,2.1 Honours degree; Research Proposal; IELTS 7.0,"Research-intensive foundation for a PhD in management, finance, or marketing.","Management Research Methods, Advanced Analytics, Thesis",www.aston.ac.uk/study/courses/mres-business-and-management/
C_AST007_RES_02,UK007,MEDICAL_SCIENCES,M.Sc. by Research (Health Sciences),MRes,2026,September,1 Year,Main Campus Birmingham,2.1 Honours degree; Supervisor agreement; IELTS 6.5,"Specialized laboratory research in optometry, pharmacy, or psychology.","Research Ethics, Experimental Design, Thesis",www.aston.ac.uk/study/courses/msc-by-research-health-sciences/
C_AST007_RES_03,UK007,ENGINEERING,M.Sc. by Research (Engineering & Physical Sciences),MRes,2026,September,1 Year,Main Campus Birmingham,2.1 Honours degree; Supervisor agreement; IELTS 6.0,"Technical research in sustainable energy, computer science, or photonics.","Technical Research Skills, Thesis",www.aston.ac.uk/study/courses/msc-by-research-engineering/
C_BAN008_RES_01,UK008,PSYCHOLOGY,MRes Psychology,MRes,2026,September,1 Year,Bangor Campus,2.1 Honours degree in Psychology; IELTS 6.5,"Strong emphasis on neuroimaging, cognitive science, and clinical psychology.","Advanced Research Methods, Lab Rotation, Thesis",www.bangor.ac.uk/courses/postgraduate-taught/psychology-mres
C_BAN008_RES_02,UK008,ENVIRONMENTAL_SCIENCE,MRes Marine Biology,MRes,2026,September,1 Year,Bangor Campus,2.1 Honours degree in Science; IELTS 6.5,"Research in marine ecology, oceanography, and sustainable fisheries.","Marine Research Skills, Thesis",www.bangor.ac.uk/courses/postgraduate-taught/marine-biology-mres
C_BAN008_RES_03,UK008,EDUCATION,MRes Education,MRes,2026,September,1 Year,Bangor Campus,2.1 Honours degree in Education; IELTS 6.5,"Focuses on bilingualism, educational psychology, and pedagogy research.","Educational Enquiry, Research Ethics, Thesis",www.bangor.ac.uk/courses/postgraduate-taught/education-mres
C_BAN008_RES_04,UK008,SOCIOLOGY,MRes Social Policy,MRes,2026,September,1 Year,Bangor Campus,2.1 Honours degree; Research Proposal; IELTS 6.5,Research training for social scientists in policy evaluation and sociology.,"Social Research Methods, Thesis",www.bangor.ac.uk/courses/postgraduate-taught/social-policy-mres
C_BAN008_RES_05,UK008,SPORT_SCIENCE,MRes Sport and Exercise Science,MRes,2026,September,1 Year,Bangor Campus,2.1 Honours degree; IELTS 6.5,"Investigation into physiology, psychology, and motor control in sports.","Sport Science Research Methods, Thesis",www.bangor.ac.uk/courses/postgraduate-taught/sport-and-exercise-sciences-mres
C_BAN008_RES_06,UK008,BUSINESS_MANAGEMENT,M.Phil. by Research (Business),MRes,2026,September,2 Years,Bangor Campus,2.1 Honours degree; Research Proposal; IELTS 6.5,"Independent research in management, accounting, or finance.","Business Research Methodologies, Thesis",www.bangor.ac.uk/business/research-degrees
C_BAS009_RES_01,UK009,FINE_ART,M.Phil. in Art and Design,MRes,2026,September,2 Years,Newton Park Campus,2.1 Honours degree; Portfolio; Research Proposal; IELTS 6.0,"Independent practice-based research in fine art, ceramics, or visual design.","Creative Research Methods, Thesis",www.bathspa.ac.uk/courses/pg-art-and-design-mphil/
C_BAS009_RES_02,UK009,ENGLISH_LITERATURE,M.Phil. in Humanities,MRes,2026,September,2 Years,Newton Park Campus,2.1 Honours degree; Research Proposal; IELTS 6.5,"Advanced research in English literature, history, or heritage studies.","Humanities Research Skills, Thesis",www.bathspa.ac.uk/courses/pg-humanities-mphil/
C_BAS009_RES_03,UK009,MUSIC,M.Phil. in Music,MRes,2026,September,2 Years,Newton Park Campus,2.1 Honours degree; Audition/Portfolio; IELTS 6.5,"Research focused on composition, performance, or music technology.","Music Research Methodologies, Thesis",www.bathspa.ac.uk/courses/pg-music-mphil/
